Driver,Team,LapTimeSeconds,TyreCompound,TyreAge,AirTemp,TrackTemp,TrackLength,RaceDistance,NumLaps,LapNumber
ALO,Aston Martin,95.896,MEDIUM,14.0,29.2,37.9,6.175,308.750,50,13.0
ALO,Aston Martin,96.232,MEDIUM,15.0,29.2,37.3,6.175,308.750,50,14.0
ALO,Aston Martin,96.272,MEDIUM,16.0,29.2,37.7,6.175,308.750,50,15.0
ALO,Aston Martin,95.497,MEDIUM,17.0,29.3,37.7,6.175,308.750,50,16.0
ALO,Aston Martin,95.284,MEDIUM,18.0,29.3,37.7,6.175,308.750,50,17.0
ALO,Aston Martin,95.8,MEDIUM,19.0,29.4,37.7,6.175,308.750,50,18.0
ALO,Aston Martin,94.448,HARD,3.0,29.5,37.9,6.175,308.750,50,21.0
ALO,Aston Martin,94.676,HARD,4.0,29.6,38.1,6.175,308.750,50,22.0
ALO,Aston Martin,94.909,HARD,5.0,29.7,38.1,6.175,308.750,50,23.0
ALO,Aston Martin,94.831,HARD,6.0,29.9,37.5,6.175,308.750,50,24.0
ALO,Aston Martin,97.031,HARD,7.0,29.9,37.6,6.175,308.750,50,25.0
ALO,Aston Martin,94.528,HARD,8.0,29.9,37.7,6.175,308.750,50,26.0
ALO,Aston Martin,94.778,HARD,9.0,30.0,37.3,6.175,308.750,50,27.0
ALO,Aston Martin,95.114,HARD,10.0,30.0,37.4,6.175,308.750,50,28.0
ALO,Aston Martin,94.39,HARD,11.0,30.0,37.4,6.175,308.750,50,29.0
ALO,Aston Martin,94.741,HARD,12.0,30.1,37.1,6.175,308.750,50,30.0
ALO,Aston Martin,94.898,HARD,13.0,30.3,36.7,6.175,308.750,50,31.0
ALO,Aston Martin,94.614,HARD,14.0,30.4,36.6,6.175,308.750,50,32.0
ALO,Aston Martin,94.256,HARD,15.0,30.5,36.9,6.175,308.750,50,33.0
ALO,Aston Martin,94.461,HARD,16.0,30.7,37.0,6.175,308.750,50,34.0
ALO,Aston Martin,94.438,HARD,17.0,31.1,37.0,6.175,308.750,50,35.0
ALO,Aston Martin,94.177,HARD,18.0,31.3,36.9,6.175,308.750,50,36.0
ALO,Aston Martin,94.508,HARD,19.0,31.4,36.6,6.175,308.750,50,37.0
ALO,Aston Martin,94.094,HARD,20.0,31.5,36.7,6.175,308.750,50,38.0
ALO,Aston Martin,93.896,HARD,21.0,31.5,36.5,6.175,308.750,50,39.0
ALO,Aston Martin,94.436,HARD,22.0,31.6,36.7,6.175,308.750,50,40.0
ALO,Aston Martin,94.244,HARD,23.0,31.6,36.7,6.175,308.750,50,41.0
ALO,Aston Martin,94.252,HARD,24.0,31.7,36.5,6.175,308.750,50,42.0
ALO,Aston Martin,93.833,HARD,25.0,31.6,36.5,6.175,308.750,50,43.0
ALO,Aston Martin,93.496,HARD,26.0,31.6,36.3,6.175,308.750,50,44.0
ALO,Aston Martin,93.594,HARD,27.0,31.6,36.3,6.175,308.750,50,45.0
ALO,Aston Martin,93.363,HARD,28.0,31.6,36.1,6.175,308.750,50,46.0
ALO,Aston Martin,93.068,HARD,29.0,31.7,36.2,6.175,308.750,50,47.0
ALO,Aston Martin,93.178,HARD,30.0,31.6,36.2,6.175,308.750,50,48.0
ALO,Aston Martin,93.009,HARD,31.0,31.6,35.9,6.175,308.750,50,49.0
ALO,Aston Martin,93.021,HARD,32.0,31.6,36.0,6.175,308.750,50,50.0
LAW,Racing Bulls,97.713,MEDIUM,4.0,28.9,38.1,6.175,308.750,50,4.0
LAW,Racing Bulls,96.362,MEDIUM,5.0,28.9,38.3,6.175,308.750,50,5.0
LAW,Racing Bulls,95.545,MEDIUM,6.0,29.0,38.2,6.175,308.750,50,6.0
LAW,Racing Bulls,95.127,MEDIUM,7.0,29.1,38.2,6.175,308.750,50,7.0
LAW,Racing Bulls,95.085,MEDIUM,8.0,29.2,38.2,6.175,308.750,50,8.0
LAW,Racing Bulls,95.319,MEDIUM,9.0,29.2,38.0,6.175,308.750,50,9.0
LAW,Racing Bulls,95.536,MEDIUM,10.0,29.3,38.0,6.175,308.750,50,10.0
LAW,Racing Bulls,95.736,MEDIUM,11.0,29.3,37.3,6.175,308.750,50,11.0
LAW,Racing Bulls,95.542,MEDIUM,12.0,29.2,37.1,6.175,308.750,50,12.0
LAW,Racing Bulls,95.686,MEDIUM,13.0,29.2,37.9,6.175,308.750,50,13.0
LAW,Racing Bulls,95.772,MEDIUM,14.0,29.2,37.3,6.175,308.750,50,14.0
LAW,Racing Bulls,95.34,MEDIUM,15.0,29.2,37.7,6.175,308.750,50,15.0
LAW,Racing Bulls,95.529,MEDIUM,16.0,29.3,37.7,6.175,308.750,50,16.0
LAW,Racing Bulls,95.29,MEDIUM,17.0,29.3,37.7,6.175,308.750,50,17.0
LAW,Racing Bulls,95.162,MEDIUM,18.0,29.4,37.7,6.175,308.750,50,18.0
LAW,Racing Bulls,95.159,MEDIUM,19.0,29.4,37.7,6.175,308.750,50,19.0
LAW,Racing Bulls,94.381,HARD,3.0,29.6,38.1,6.175,308.750,50,22.0
LAW,Racing Bulls,95.469,HARD,4.0,29.7,38.1,6.175,308.750,50,23.0
LAW,Racing Bulls,96.381,HARD,5.0,29.9,37.5,6.175,308.750,50,24.0
LAW,Racing Bulls,94.842,HARD,6.0,29.9,37.6,6.175,308.750,50,25.0
LAW,Racing Bulls,94.725,HARD,7.0,29.9,37.7,6.175,308.750,50,26.0
LAW,Racing Bulls,95.216,HARD,8.0,30.0,37.3,6.175,308.750,50,27.0
LAW,Racing Bulls,95.19,HARD,9.0,30.0,37.4,6.175,308.750,50,28.0
LAW,Racing Bulls,94.591,HARD,10.0,30.0,37.4,6.175,308.750,50,29.0
LAW,Racing Bulls,94.725,HARD,11.0,30.1,37.1,6.175,308.750,50,30.0
LAW,Racing Bulls,94.607,HARD,12.0,30.3,36.7,6.175,308.750,50,31.0
LAW,Racing Bulls,94.755,HARD,13.0,30.4,36.6,6.175,308.750,50,32.0
LAW,Racing Bulls,94.198,HARD,14.0,30.5,36.9,6.175,308.750,50,33.0
LAW,Racing Bulls,93.724,HARD,15.0,30.7,37.0,6.175,308.750,50,34.0
LAW,Racing Bulls,94.401,HARD,16.0,31.1,37.0,6.175,308.750,50,35.0
LAW,Racing Bulls,93.869,HARD,17.0,31.3,36.9,6.175,308.750,50,36.0
LAW,Racing Bulls,93.927,HARD,18.0,31.4,36.6,6.175,308.750,50,37.0
LAW,Racing Bulls,93.462,HARD,19.0,31.5,36.7,6.175,308.750,50,38.0
LAW,Racing Bulls,93.616,HARD,20.0,31.5,36.5,6.175,308.750,50,39.0
LAW,Racing Bulls,93.218,HARD,21.0,31.6,36.7,6.175,308.750,50,40.0
LAW,Racing Bulls,93.546,HARD,22.0,31.6,36.7,6.175,308.750,50,41.0
LAW,Racing Bulls,93.312,HARD,23.0,31.7,36.5,6.175,308.750,50,42.0
LAW,Racing Bulls,92.998,HARD,24.0,31.6,36.5,6.175,308.750,50,43.0
LAW,Racing Bulls,93.255,HARD,25.0,31.6,36.3,6.175,308.750,50,44.0
LAW,Racing Bulls,93.313,HARD,26.0,31.6,36.3,6.175,308.750,50,45.0
LAW,Racing Bulls,93.095,HARD,27.0,31.6,36.1,6.175,308.750,50,46.0
LAW,Racing Bulls,93.284,HARD,28.0,31.7,36.2,6.175,308.750,50,47.0
LAW,Racing Bulls,93.269,HARD,29.0,31.6,36.2,6.175,308.750,50,48.0
LAW,Racing Bulls,93.147,HARD,30.0,31.6,35.9,6.175,308.750,50,49.0
LAW,Racing Bulls,93.964,HARD,31.0,31.6,36.0,6.175,308.750,50,50.0
BEA,Haas F1 Team,97.923,MEDIUM,4.0,28.9,38.1,6.175,308.750,50,4.0
BEA,Haas F1 Team,96.423,MEDIUM,5.0,28.9,38.3,6.175,308.750,50,5.0
BEA,Haas F1 Team,95.844,MEDIUM,6.0,29.0,38.2,6.175,308.750,50,6.0
BEA,Haas F1 Team,95.057,MEDIUM,7.0,29.1,38.2,6.175,308.750,50,7.0
BEA,Haas F1 Team,95.085,MEDIUM,8.0,29.2,38.2,6.175,308.750,50,8.0
BEA,Haas F1 Team,95.329,MEDIUM,9.0,29.2,38.0,6.175,308.750,50,9.0
BEA,Haas F1 Team,95.505,MEDIUM,10.0,29.3,38.0,6.175,308.750,50,10.0
BEA,Haas F1 Team,95.423,MEDIUM,11.0,29.3,37.3,6.175,308.750,50,11.0
BEA,Haas F1 Team,95.788,MEDIUM,12.0,29.2,37.1,6.175,308.750,50,12.0
BEA,Haas F1 Team,95.866,MEDIUM,13.0,29.2,37.9,6.175,308.750,50,13.0
BEA,Haas F1 Team,96.353,MEDIUM,14.0,29.2,37.3,6.175,308.750,50,14.0
BEA,Haas F1 Team,96.363,MEDIUM,15.0,29.2,37.7,6.175,308.750,50,15.0
BEA,Haas F1 Team,96.195,MEDIUM,16.0,29.3,37.7,6.175,308.750,50,16.0
BEA,Haas F1 Team,96.134,MEDIUM,17.0,29.3,37.7,6.175,308.750,50,17.0
BEA,Haas F1 Team,94.759,HARD,2.0,29.5,38.2,6.175,308.750,50,20.0
BEA,Haas F1 Team,94.397,HARD,3.0,29.5,37.9,6.175,308.750,50,21.0
BEA,Haas F1 Team,94.693,HARD,4.0,29.6,38.1,6.175,308.750,50,22.0
BEA,Haas F1 Team,94.728,HARD,5.0,29.7,38.1,6.175,308.750,50,23.0
BEA,Haas F1 Team,94.648,HARD,6.0,29.9,37.5,6.175,308.750,50,24.0
BEA,Haas F1 Team,95.489,HARD,7.0,29.9,37.6,6.175,308.750,50,25.0
BEA,Haas F1 Team,96.042,HARD,8.0,29.9,37.7,6.175,308.750,50,26.0
BEA,Haas F1 Team,94.789,HARD,9.0,30.0,37.3,6.175,308.750,50,27.0
BEA,Haas F1 Team,94.735,HARD,10.0,30.0,37.4,6.175,308.750,50,28.0
BEA,Haas F1 Team,94.908,HARD,11.0,30.0,37.4,6.175,308.750,50,29.0
BEA,Haas F1 Team,95.207,HARD,12.0,30.1,37.1,6.175,308.750,50,30.0
BEA,Haas F1 Team,95.12,HARD,13.0,30.3,36.7,6.175,308.750,50,31.0
BEA,Haas F1 Team,94.743,HARD,14.0,30.4,36.6,6.175,308.750,50,32.0
BEA,Haas F1 Team,94.641,HARD,15.0,30.5,36.9,6.175,308.750,50,33.0
BEA,Haas F1 Team,94.606,HARD,16.0,30.7,37.0,6.175,308.750,50,34.0
BEA,Haas F1 Team,94.132,HARD,17.0,31.1,37.0,6.175,308.750,50,35.0
BEA,Haas F1 Team,94.29,HARD,18.0,31.4,36.7,6.175,308.750,50,36.0
BEA,Haas F1 Team,94.332,HARD,19.0,31.4,36.6,6.175,308.750,50,37.0
BEA,Haas F1 Team,94.227,HARD,20.0,31.5,36.7,6.175,308.750,50,38.0
BEA,Haas F1 Team,93.982,HARD,21.0,31.5,36.5,6.175,308.750,50,39.0
BEA,Haas F1 Team,93.96,HARD,22.0,31.6,36.7,6.175,308.750,50,40.0
BEA,Haas F1 Team,93.777,HARD,23.0,31.6,36.7,6.175,308.750,50,41.0
BEA,Haas F1 Team,93.755,HARD,24.0,31.7,36.5,6.175,308.750,50,42.0
BEA,Haas F1 Team,93.646,HARD,25.0,31.6,36.5,6.175,308.750,50,43.0
BEA,Haas F1 Team,93.608,HARD,26.0,31.6,36.3,6.175,308.750,50,44.0
BEA,Haas F1 Team,93.374,HARD,27.0,31.6,36.3,6.175,308.750,50,45.0
BEA,Haas F1 Team,93.559,HARD,28.0,31.6,36.1,6.175,308.750,50,46.0
BEA,Haas F1 Team,93.345,HARD,29.0,31.7,36.2,6.175,308.750,50,47.0
BEA,Haas F1 Team,93.412,HARD,30.0,31.6,36.2,6.175,308.750,50,48.0
BEA,Haas F1 Team,93.375,HARD,31.0,31.6,35.9,6.175,308.750,50,49.0
BEA,Haas F1 Team,93.238,HARD,32.0,31.6,36.0,6.175,308.750,50,50.0
OCO,Haas F1 Team,98.241,HARD,3.0,28.9,38.1,6.175,308.750,50,4.0
OCO,Haas F1 Team,96.859,HARD,4.0,28.9,38.3,6.175,308.750,50,5.0
OCO,Haas F1 Team,95.957,HARD,5.0,29.0,38.2,6.175,308.750,50,6.0
OCO,Haas F1 Team,95.602,HARD,6.0,29.1,38.2,6.175,308.750,50,7.0
OCO,Haas F1 Team,95.452,HARD,7.0,29.2,38.2,6.175,308.750,50,8.0
OCO,Haas F1 Team,95.559,HARD,8.0,29.2,38.0,6.175,308.750,50,9.0
OCO,Haas F1 Team,96.085,HARD,9.0,29.3,38.0,6.175,308.750,50,10.0
OCO,Haas F1 Team,96.147,HARD,10.0,29.3,37.3,6.175,308.750,50,11.0
OCO,Haas F1 Team,95.688,HARD,11.0,29.2,37.1,6.175,308.750,50,12.0
OCO,Haas F1 Team,96.118,HARD,12.0,29.2,37.9,6.175,308.750,50,13.0
OCO,Haas F1 Team,95.833,HARD,13.0,29.2,37.3,6.175,308.750,50,14.0
OCO,Haas F1 Team,96.453,HARD,14.0,29.2,37.7,6.175,308.750,50,15.0
OCO,Haas F1 Team,96.083,HARD,15.0,29.3,37.7,6.175,308.750,50,16.0
OCO,Haas F1 Team,95.912,HARD,16.0,29.3,37.7,6.175,308.750,50,17.0
OCO,Haas F1 Team,96.427,HARD,17.0,29.4,37.7,6.175,308.750,50,18.0
OCO,Haas F1 Team,95.622,HARD,18.0,29.4,37.7,6.175,308.750,50,19.0
OCO,Haas F1 Team,96.289,HARD,19.0,29.5,38.2,6.175,308.750,50,20.0
OCO,Haas F1 Team,95.857,HARD,20.0,29.5,37.9,6.175,308.750,50,21.0
OCO,Haas F1 Team,95.75,HARD,21.0,29.6,38.1,6.175,308.750,50,22.0
OCO,Haas F1 Team,95.532,HARD,22.0,29.7,38.1,6.175,308.750,50,23.0
OCO,Haas F1 Team,95.281,HARD,23.0,29.8,37.6,6.175,308.750,50,24.0
OCO,Haas F1 Team,95.371,HARD,24.0,29.9,37.6,6.175,308.750,50,25.0
OCO,Haas F1 Team,96.517,HARD,25.0,29.9,37.7,6.175,308.750,50,26.0
OCO,Haas F1 Team,95.493,HARD,26.0,30.0,37.3,6.175,308.750,50,27.0
OCO,Haas F1 Team,96.509,HARD,27.0,30.0,37.4,6.175,308.750,50,28.0
OCO,Haas F1 Team,95.813,HARD,28.0,30.0,37.4,6.175,308.750,50,29.0
OCO,Haas F1 Team,95.115,HARD,29.0,30.1,37.1,6.175,308.750,50,30.0
OCO,Haas F1 Team,95.312,HARD,30.0,30.3,36.7,6.175,308.750,50,31.0
OCO,Haas F1 Team,95.146,HARD,31.0,30.4,36.6,6.175,308.750,50,32.0
OCO,Haas F1 Team,95.874,HARD,32.0,30.5,36.9,6.175,308.750,50,33.0
OCO,Haas F1 Team,95.988,HARD,33.0,30.7,37.0,6.175,308.750,50,34.0
OCO,Haas F1 Team,94.657,HARD,34.0,31.1,37.0,6.175,308.750,50,35.0
OCO,Haas F1 Team,94.595,HARD,35.0,31.3,36.9,6.175,308.750,50,36.0
OCO,Haas F1 Team,94.459,HARD,36.0,31.4,36.6,6.175,308.750,50,37.0
OCO,Haas F1 Team,94.707,HARD,37.0,31.5,36.7,6.175,308.750,50,38.0
OCO,Haas F1 Team,94.757,HARD,38.0,31.5,36.5,6.175,308.750,50,39.0
OCO,Haas F1 Team,95.64,HARD,39.0,31.6,36.7,6.175,308.750,50,40.0
OCO,Haas F1 Team,94.733,HARD,40.0,31.6,36.7,6.175,308.750,50,41.0
OCO,Haas F1 Team,94.731,HARD,41.0,31.7,36.5,6.175,308.750,50,42.0
OCO,Haas F1 Team,94.968,HARD,42.0,31.6,36.4,6.175,308.750,50,43.0
OCO,Haas F1 Team,94.73,HARD,43.0,31.6,36.3,6.175,308.750,50,44.0
OCO,Haas F1 Team,94.62,HARD,44.0,31.6,36.3,6.175,308.750,50,45.0
OCO,Haas F1 Team,94.576,HARD,45.0,31.6,36.1,6.175,308.750,50,46.0
OCO,Haas F1 Team,94.309,HARD,46.0,31.7,36.2,6.175,308.750,50,47.0
OCO,Haas F1 Team,95.028,HARD,47.0,31.6,36.2,6.175,308.750,50,48.0
OCO,Haas F1 Team,95.264,HARD,48.0,31.6,35.9,6.175,308.750,50,49.0
OCO,Haas F1 Team,101.401,HARD,49.0,31.6,36.2,6.175,308.750,50,50.0
HUL,Kick Sauber,98.025,HARD,4.0,28.9,38.1,6.175,308.750,50,4.0
HUL,Kick Sauber,96.556,HARD,5.0,28.9,38.3,6.175,308.750,50,5.0
HUL,Kick Sauber,95.975,HARD,6.0,29.0,38.2,6.175,308.750,50,6.0
HUL,Kick Sauber,95.524,HARD,7.0,29.1,38.2,6.175,308.750,50,7.0
HUL,Kick Sauber,95.524,HARD,8.0,29.2,38.2,6.175,308.750,50,8.0
HUL,Kick Sauber,95.641,HARD,9.0,29.2,38.0,6.175,308.750,50,9.0
HUL,Kick Sauber,96.29,HARD,10.0,29.3,38.0,6.175,308.750,50,10.0
HUL,Kick Sauber,95.868,HARD,11.0,29.3,37.3,6.175,308.750,50,11.0
HUL,Kick Sauber,95.843,HARD,12.0,29.2,37.1,6.175,308.750,50,12.0
HUL,Kick Sauber,95.98,HARD,13.0,29.2,37.9,6.175,308.750,50,13.0
HUL,Kick Sauber,95.923,HARD,14.0,29.2,37.3,6.175,308.750,50,14.0
HUL,Kick Sauber,96.336,HARD,15.0,29.2,37.7,6.175,308.750,50,15.0
HUL,Kick Sauber,95.959,HARD,16.0,29.3,37.7,6.175,308.750,50,16.0
HUL,Kick Sauber,96.095,HARD,17.0,29.3,37.7,6.175,308.750,50,17.0
HUL,Kick Sauber,96.049,HARD,18.0,29.4,37.7,6.175,308.750,50,18.0
HUL,Kick Sauber,96.401,HARD,19.0,29.4,37.7,6.175,308.750,50,19.0
HUL,Kick Sauber,96.195,HARD,20.0,29.5,38.2,6.175,308.750,50,20.0
HUL,Kick Sauber,95.83,HARD,21.0,29.5,37.9,6.175,308.750,50,21.0
HUL,Kick Sauber,95.46,HARD,22.0,29.6,38.1,6.175,308.750,50,22.0
HUL,Kick Sauber,95.146,HARD,23.0,29.7,38.1,6.175,308.750,50,23.0
HUL,Kick Sauber,95.429,HARD,24.0,29.8,37.6,6.175,308.750,50,24.0
HUL,Kick Sauber,95.286,HARD,25.0,29.9,37.6,6.175,308.750,50,25.0
HUL,Kick Sauber,95.872,HARD,26.0,29.9,37.7,6.175,308.750,50,26.0
HUL,Kick Sauber,95.344,HARD,27.0,30.0,37.3,6.175,308.750,50,27.0
HUL,Kick Sauber,96.979,HARD,28.0,30.0,37.4,6.175,308.750,50,28.0
HUL,Kick Sauber,96.22,HARD,29.0,30.0,37.4,6.175,308.750,50,29.0
HUL,Kick Sauber,95.485,HARD,30.0,30.1,37.1,6.175,308.750,50,30.0
HUL,Kick Sauber,95.047,HARD,31.0,30.3,36.7,6.175,308.750,50,31.0
HUL,Kick Sauber,95.368,HARD,32.0,30.4,36.6,6.175,308.750,50,32.0
HUL,Kick Sauber,93.658,MEDIUM,2.0,31.1,37.0,6.175,308.750,50,35.0
HUL,Kick Sauber,94.282,MEDIUM,3.0,31.4,36.7,6.175,308.750,50,36.0
HUL,Kick Sauber,94.157,MEDIUM,4.0,31.4,36.6,6.175,308.750,50,37.0
HUL,Kick Sauber,93.515,MEDIUM,5.0,31.5,36.7,6.175,308.750,50,38.0
HUL,Kick Sauber,93.446,MEDIUM,6.0,31.5,36.5,6.175,308.750,50,39.0
HUL,Kick Sauber,93.533,MEDIUM,7.0,31.6,36.7,6.175,308.750,50,40.0
HUL,Kick Sauber,94.291,MEDIUM,8.0,31.6,36.4,6.175,308.750,50,41.0
HUL,Kick Sauber,94.128,MEDIUM,9.0,31.7,36.5,6.175,308.750,50,42.0
HUL,Kick Sauber,93.606,MEDIUM,10.0,31.6,36.4,6.175,308.750,50,43.0
HUL,Kick Sauber,93.851,MEDIUM,11.0,31.6,36.3,6.175,308.750,50,44.0
HUL,Kick Sauber,94.029,MEDIUM,12.0,31.6,36.3,6.175,308.750,50,45.0
HUL,Kick Sauber,94.244,MEDIUM,13.0,31.6,36.1,6.175,308.750,50,46.0
HUL,Kick Sauber,94.133,MEDIUM,14.0,31.7,36.2,6.175,308.750,50,47.0
HUL,Kick Sauber,94.23,MEDIUM,15.0,31.6,36.0,6.175,308.750,50,48.0
HUL,Kick Sauber,98.447,MEDIUM,16.0,31.6,35.9,6.175,308.750,50,49.0
STR,Aston Martin,97.99,HARD,5.0,28.9,38.1,6.175,308.750,50,4.0
STR,Aston Martin,96.355,HARD,6.0,28.9,38.3,6.175,308.750,50,5.0
STR,Aston Martin,95.992,HARD,7.0,29.0,38.2,6.175,308.750,50,6.0
STR,Aston Martin,95.425,HARD,8.0,29.1,38.2,6.175,308.750,50,7.0
STR,Aston Martin,95.586,HARD,9.0,29.2,38.2,6.175,308.750,50,8.0
STR,Aston Martin,95.783,HARD,10.0,29.2,38.0,6.175,308.750,50,9.0
STR,Aston Martin,95.564,HARD,11.0,29.3,38.0,6.175,308.750,50,10.0
STR,Aston Martin,95.714,HARD,12.0,29.3,37.3,6.175,308.750,50,11.0
STR,Aston Martin,96.148,HARD,13.0,29.2,37.1,6.175,308.750,50,12.0
STR,Aston Martin,95.801,HARD,14.0,29.2,37.9,6.175,308.750,50,13.0
STR,Aston Martin,96.027,HARD,15.0,29.2,37.3,6.175,308.750,50,14.0
STR,Aston Martin,95.97,HARD,16.0,29.2,37.7,6.175,308.750,50,15.0
STR,Aston Martin,95.999,HARD,17.0,29.3,37.7,6.175,308.750,50,16.0
STR,Aston Martin,95.892,HARD,18.0,29.3,37.7,6.175,308.750,50,17.0
STR,Aston Martin,96.123,HARD,19.0,29.4,37.7,6.175,308.750,50,18.0
STR,Aston Martin,95.768,HARD,20.0,29.4,37.7,6.175,308.750,50,19.0
STR,Aston Martin,95.717,HARD,21.0,29.5,38.2,6.175,308.750,50,20.0
STR,Aston Martin,95.665,HARD,22.0,29.5,37.9,6.175,308.750,50,21.0
STR,Aston Martin,95.747,HARD,23.0,29.6,38.1,6.175,308.750,50,22.0
STR,Aston Martin,95.642,HARD,24.0,29.7,38.1,6.175,308.750,50,23.0
STR,Aston Martin,95.691,HARD,25.0,29.8,37.6,6.175,308.750,50,24.0
STR,Aston Martin,95.267,HARD,26.0,29.9,37.6,6.175,308.750,50,25.0
STR,Aston Martin,95.29,HARD,27.0,29.9,37.7,6.175,308.750,50,26.0
STR,Aston Martin,95.219,HARD,28.0,30.0,37.3,6.175,308.750,50,27.0
STR,Aston Martin,95.394,HARD,29.0,30.0,37.4,6.175,308.750,50,28.0
STR,Aston Martin,95.171,HARD,30.0,30.0,37.4,6.175,308.750,50,29.0
STR,Aston Martin,95.254,HARD,31.0,30.1,37.1,6.175,308.750,50,30.0
STR,Aston Martin,96.856,HARD,32.0,30.3,36.9,6.175,308.750,50,31.0
STR,Aston Martin,95.746,HARD,33.0,30.4,36.6,6.175,308.750,50,32.0
STR,Aston Martin,95.184,HARD,34.0,30.5,36.9,6.175,308.750,50,33.0
STR,Aston Martin,95.18,HARD,35.0,30.7,37.0,6.175,308.750,50,34.0
STR,Aston Martin,95.19,HARD,36.0,31.1,37.0,6.175,308.750,50,35.0
STR,Aston Martin,95.173,HARD,37.0,31.3,36.9,6.175,308.750,50,36.0
STR,Aston Martin,95.966,HARD,38.0,31.4,36.6,6.175,308.750,50,37.0
STR,Aston Martin,95.327,HARD,39.0,31.5,36.7,6.175,308.750,50,38.0
STR,Aston Martin,93.453,MEDIUM,3.0,31.6,36.4,6.175,308.750,50,41.0
STR,Aston Martin,93.372,MEDIUM,4.0,31.7,36.5,6.175,308.750,50,42.0
STR,Aston Martin,92.876,MEDIUM,5.0,31.6,36.4,6.175,308.750,50,43.0
STR,Aston Martin,92.745,MEDIUM,6.0,31.6,36.3,6.175,308.750,50,44.0
STR,Aston Martin,94.891,MEDIUM,7.0,31.6,36.3,6.175,308.750,50,45.0
STR,Aston Martin,94.254,MEDIUM,8.0,31.6,36.1,6.175,308.750,50,46.0
STR,Aston Martin,93.363,MEDIUM,9.0,31.7,36.2,6.175,308.750,50,47.0
STR,Aston Martin,95.026,MEDIUM,10.0,31.6,36.0,6.175,308.750,50,48.0
STR,Aston Martin,93.207,MEDIUM,11.0,31.6,35.9,6.175,308.750,50,49.0
DOO,Alpine,98.096,HARD,3.0,28.9,38.1,6.175,308.750,50,4.0
DOO,Alpine,96.72,HARD,4.0,28.9,38.3,6.175,308.750,50,5.0
DOO,Alpine,95.928,HARD,5.0,29.0,38.2,6.175,308.750,50,6.0
DOO,Alpine,95.558,HARD,6.0,29.1,38.2,6.175,308.750,50,7.0
DOO,Alpine,95.407,HARD,7.0,29.2,38.2,6.175,308.750,50,8.0
DOO,Alpine,95.612,HARD,8.0,29.2,38.0,6.175,308.750,50,9.0
DOO,Alpine,96.202,HARD,9.0,29.3,38.0,6.175,308.750,50,10.0
DOO,Alpine,95.967,HARD,10.0,29.3,37.3,6.175,308.750,50,11.0
DOO,Alpine,95.805,HARD,11.0,29.2,37.1,6.175,308.750,50,12.0
DOO,Alpine,96.006,HARD,12.0,29.2,37.9,6.175,308.750,50,13.0
DOO,Alpine,95.713,HARD,13.0,29.2,37.3,6.175,308.750,50,14.0
DOO,Alpine,96.929,HARD,14.0,29.2,37.7,6.175,308.750,50,15.0
DOO,Alpine,96.094,HARD,15.0,29.3,37.7,6.175,308.750,50,16.0
DOO,Alpine,95.843,HARD,16.0,29.3,37.7,6.175,308.750,50,17.0
DOO,Alpine,95.547,HARD,17.0,29.4,37.7,6.175,308.750,50,18.0
DOO,Alpine,96.466,HARD,18.0,29.4,37.7,6.175,308.750,50,19.0
DOO,Alpine,96.593,HARD,19.0,29.5,38.2,6.175,308.750,50,20.0
DOO,Alpine,97.546,HARD,20.0,29.5,37.9,6.175,308.750,50,21.0
DOO,Alpine,96.055,HARD,21.0,29.6,38.1,6.175,308.750,50,22.0
DOO,Alpine,96.058,HARD,22.0,29.7,38.1,6.175,308.750,50,23.0
DOO,Alpine,96.474,HARD,23.0,29.8,37.6,6.175,308.750,50,24.0
DOO,Alpine,96.225,HARD,24.0,29.9,37.6,6.175,308.750,50,25.0
DOO,Alpine,95.604,HARD,25.0,29.9,37.7,6.175,308.750,50,26.0
DOO,Alpine,96.248,HARD,26.0,30.0,37.3,6.175,308.750,50,27.0
DOO,Alpine,96.92,HARD,27.0,30.0,37.4,6.175,308.750,50,28.0
DOO,Alpine,96.424,HARD,28.0,30.0,37.4,6.175,308.750,50,29.0
DOO,Alpine,95.546,HARD,29.0,30.1,37.1,6.175,308.750,50,30.0
DOO,Alpine,96.998,HARD,30.0,30.3,36.7,6.175,308.750,50,31.0
DOO,Alpine,93.259,HARD,2.0,31.0,37.0,6.175,308.750,50,34.0
DOO,Alpine,93.419,HARD,3.0,31.1,37.0,6.175,308.750,50,35.0
DOO,Alpine,93.757,HARD,4.0,31.4,36.7,6.175,308.750,50,36.0
DOO,Alpine,93.586,HARD,5.0,31.4,36.6,6.175,308.750,50,37.0
DOO,Alpine,93.515,HARD,6.0,31.5,36.7,6.175,308.750,50,38.0
DOO,Alpine,93.851,HARD,7.0,31.5,36.6,6.175,308.750,50,39.0
DOO,Alpine,94.852,HARD,8.0,31.6,36.7,6.175,308.750,50,40.0
DOO,Alpine,95.78,HARD,9.0,31.6,36.4,6.175,308.750,50,41.0
DOO,Alpine,95.677,HARD,10.0,31.7,36.5,6.175,308.750,50,42.0
DOO,Alpine,94.589,HARD,11.0,31.6,36.4,6.175,308.750,50,43.0
DOO,Alpine,96.12,HARD,12.0,31.6,36.3,6.175,308.750,50,44.0
DOO,Alpine,96.501,HARD,13.0,31.6,36.3,6.175,308.750,50,45.0
DOO,Alpine,94.425,HARD,14.0,31.6,36.2,6.175,308.750,50,46.0
