Driver,Team,Event,Year,LapTimeSeconds,TyreCompound,TyreAge,AirTemp,TrackTemp,TrackLength,RaceDistance,NumLaps,LapNumber,TopSpeed,AvgCornerSpeed,AvgCornerEntrySpeed,AvgCornerExitSpeed,AvgStraightSpeed,AvgStraightEntrySpeed,AvgStraightExitSpeed,ThrottleMean,ThrottleStdDev,BrakeMean,BrakeStdDev,DRSMean
COL,Alpine,Canadian Grand Prix,2025,78.745,HARD,45.0,25.1,49.4,4.361,305.270,70,59.0,306.0,127.95555555555555,160.6,182.0,258.4370860927152,287.0,276.6,66.66433566433567,42.75453299959257,0.19230769230769232,0.39480431272230243,0.0
COL,Alpine,Canadian Grand Prix,2025,77.161,HARD,46.0,25.0,49.5,4.361,305.270,70,60.0,306.0,134.4402985074627,162.8,169.4,260.9337748344371,272.6,279.6,68.74035087719298,42.18740825613028,0.1824561403508772,0.38689937869106167,0.0
COL,Alpine,Canadian Grand Prix,2025,76.617,HARD,47.0,25.0,49.5,4.361,305.270,70,61.0,304.0,135.12878787878788,162.6,178.2,260.0,284.8,278.4,68.10238907849829,42.530445514273886,0.18430034129692832,0.3883922849651253,0.0
COL,Alpine,Canadian Grand Prix,2025,78.147,HARD,48.0,25.1,49.6,4.361,305.270,70,62.0,288.0,133.87022900763358,169.2,176.6,253.4140127388535,280.8,277.0,64.40972222222223,43.5549095860787,0.18055555555555555,0.38531905016750717,0.0
COL,Alpine,Canadian Grand Prix,2025,76.622,HARD,49.0,25.1,49.6,4.361,305.270,70,63.0,307.0,133.625,154.6,179.0,260.32911392405066,285.4,276.8,68.46503496503496,42.33745595410097,0.1993006993006993,0.40017478698671183,0.0
COL,Alpine,Canadian Grand Prix,2025,76.826,HARD,50.0,25.1,49.7,4.361,305.270,70,64.0,305.0,134.53623188405797,159.8,179.4,260.1,280.4,281.2,69.15771812080537,41.92520144242144,0.20134228187919462,0.40167772350450137,0.0
BOR,Kick Sauber,Canadian Grand Prix,2025,77.625,HARD,20.0,23.9,49.7,4.361,305.270,70,20.0,313.0,131.74825174825176,144.8,179.6,260.59589041095893,279.0,278.0,63.53287197231834,43.56412649268154,0.23529411764705882,0.42491829279939874,0.0
BOR,Kick Sauber,Canadian Grand Prix,2025,78.231,HARD,21.0,24.0,49.4,4.361,305.270,70,21.0,313.0,130.18243243243242,157.6,173.0,260.2307692307692,287.6,279.4,62.69078947368421,44.06719045528316,0.23684210526315788,0.42584557087575436,0.0
BOR,Kick Sauber,Canadian Grand Prix,2025,78.433,HARD,24.0,24.0,49.6,4.361,305.270,70,24.0,306.0,130.25174825174824,152.6,172.6,257.3092105263158,290.2,274.6,64.35254237288136,42.77568988192825,0.22372881355932203,0.4174505482346103,0.0
BOR,Kick Sauber,Canadian Grand Prix,2025,78.116,HARD,25.0,24.1,49.7,4.361,305.270,70,25.0,306.0,131.9928057553957,162.0,175.2,258.8378378378378,286.6,275.6,65.45296167247386,42.68313545636775,0.20209059233449478,0.4022608556150318,0.0
BOR,Kick Sauber,Canadian Grand Prix,2025,77.937,HARD,26.0,24.1,49.9,4.361,305.270,70,26.0,307.0,131.97826086956522,171.0,180.2,258.50955414012736,285.4,279.2,66.22372881355932,42.97116712093973,0.21016949152542372,0.4081211785058191,0.0
BOR,Kick Sauber,Canadian Grand Prix,2025,77.875,HARD,27.0,24.3,49.9,4.361,305.270,70,27.0,304.0,133.55395683453239,158.4,169.4,259.3881578947368,284.4,278.0,65.7766323024055,43.38951411143482,0.20618556701030927,0.4052622223874547,0.0
BOR,Kick Sauber,Canadian Grand Prix,2025,77.602,HARD,28.0,24.4,50.0,4.361,305.270,70,28.0,305.0,133.4,160.8,163.6,258.02564102564105,281.6,278.0,67.44405594405595,42.32939358218419,0.2062937062937063,0.40535308987230156,0.0
BOR,Kick Sauber,Canadian Grand Prix,2025,77.789,HARD,29.0,24.4,49.8,4.361,305.270,70,29.0,305.0,134.6124031007752,159.4,162.8,258.3312101910828,285.0,275.8,67.67482517482517,42.992237518084984,0.19230769230769232,0.39480431272230243,0.0
BOR,Kick Sauber,Canadian Grand Prix,2025,77.53,HARD,30.0,24.5,49.7,4.361,305.270,70,30.0,305.0,130.66412213740458,155.6,176.8,260.6898734177215,277.6,278.6,67.27335640138408,42.19874458557069,0.1972318339100346,0.39859904608345337,0.0
BOR,Kick Sauber,Canadian Grand Prix,2025,77.545,HARD,31.0,24.5,49.8,4.361,305.270,70,31.0,306.0,132.02173913043478,162.2,168.8,259.04605263157896,283.6,271.8,67.01034482758621,42.38728056285164,0.19310344827586207,0.395415802771581,0.0
BOR,Kick Sauber,Canadian Grand Prix,2025,77.701,HARD,32.0,24.6,49.7,4.361,305.270,70,32.0,307.0,131.8217054263566,159.2,175.4,258.73417721518985,284.8,276.0,67.29965156794425,42.73025778003335,0.20557491289198607,0.40482699464365357,0.0
BOR,Kick Sauber,Canadian Grand Prix,2025,77.525,HARD,33.0,24.6,49.8,4.361,305.270,70,33.0,307.0,132.93984962406014,174.4,186.2,260.18589743589746,285.0,276.8,67.88581314878893,42.12791499285861,0.17301038062283736,0.3789123733759879,0.0
BOR,Kick Sauber,Canadian Grand Prix,2025,77.762,HARD,34.0,24.6,49.8,4.361,305.270,70,34.0,308.0,130.44,163.8,170.8,258.0326797385621,285.6,278.6,66.12230215827338,43.02194225344262,0.19424460431654678,0.3963315142587178,0.0
BOR,Kick Sauber,Canadian Grand Prix,2025,77.613,HARD,35.0,24.5,50.1,4.361,305.270,70,35.0,306.0,128.87596899224806,149.2,163.0,258.38513513513516,285.4,277.4,66.14440433212997,41.860544176974635,0.20938628158844766,0.40760699523529587,0.0
BOR,Kick Sauber,Canadian Grand Prix,2025,77.567,HARD,36.0,24.5,49.9,4.361,305.270,70,36.0,307.0,132.62222222222223,151.2,175.6,259.1275167785235,284.2,276.8,67.08450704225352,42.56327535912585,0.2007042253521127,0.4012342228767693,0.0
BOR,Kick Sauber,Canadian Grand Prix,2025,77.265,HARD,39.0,24.7,50.0,4.361,305.270,70,39.0,309.0,133.90625,158.0,163.0,261.5844155844156,286.6,280.6,67.13829787234043,43.4692023502196,0.19858156028368795,0.3996414434963351,0.0
BOR,Kick Sauber,Canadian Grand Prix,2025,77.194,HARD,40.0,24.6,50.3,4.361,305.270,70,40.0,310.0,130.6,155.4,187.8,263.45205479452056,285.8,274.0,66.40579710144928,42.623107293606814,0.19927536231884058,0.40018111841543935,0.0
BOR,Kick Sauber,Canadian Grand Prix,2025,77.284,HARD,41.0,24.6,49.9,4.361,305.270,70,41.0,305.0,128.55905511811022,160.6,151.6,259.1518987341772,274.0,278.4,66.0701754385965,43.50783467130965,0.21052631578947367,0.4083995775879976,0.0
BOR,Kick Sauber,Canadian Grand Prix,2025,77.562,HARD,42.0,24.8,49.9,4.361,305.270,70,42.0,309.0,133.62758620689655,163.4,174.2,261.82236842105266,282.6,271.4,66.54882154882155,42.472468908230596,0.18855218855218855,0.3918126510427573,0.0
BOR,Kick Sauber,Canadian Grand Prix,2025,77.497,HARD,43.0,25.1,50.2,4.361,305.270,70,43.0,304.0,131.1639344262295,145.4,163.8,258.14375,277.2,276.8,68.88297872340425,41.94799094260108,0.1773049645390071,0.3826055631926198,0.0
BOR,Kick Sauber,Canadian Grand Prix,2025,77.201,HARD,44.0,25.2,49.8,4.361,305.270,70,44.0,306.0,131.68148148148148,156.2,184.2,260.94267515923565,284.4,278.2,66.84931506849315,42.916500477962565,0.18493150684931506,0.3889085026985925,0.0
BOR,Kick Sauber,Canadian Grand Prix,2025,77.048,HARD,45.0,25.1,49.6,4.361,305.270,70,45.0,306.0,134.26190476190476,161.6,171.0,260.4671052631579,282.8,277.4,68.79496402877697,42.62976845659569,0.2014388489208633,0.40179841408488054,0.0
BOR,Kick Sauber,Canadian Grand Prix,2025,76.911,HARD,46.0,25.0,49.9,4.361,305.270,70,46.0,310.0,132.265625,174.8,171.0,259.2733333333333,283.2,273.6,66.90287769784173,43.00643800758802,0.1906474820143885,0.3935200922546107,0.0
BOR,Kick Sauber,Canadian Grand Prix,2025,77.082,HARD,47.0,25.0,49.9,4.361,305.270,70,47.0,310.0,128.84126984126985,149.2,179.8,259.937106918239,279.4,278.2,66.18245614035088,43.5428602304066,0.20350877192982456,0.4033158830337448,0.0
BOR,Kick Sauber,Canadian Grand Prix,2025,75.978,MEDIUM,2.0,25.1,49.3,4.361,305.270,70,51.0,308.0,134.52032520325204,149.4,160.6,262.7032258064516,285.4,279.0,67.43525179856115,42.785517242128094,0.19784172661870503,0.39909059545290904,0.0
BOR,Kick Sauber,Canadian Grand Prix,2025,75.618,MEDIUM,3.0,25.1,49.3,4.361,305.270,70,52.0,305.0,136.6890756302521,154.2,167.0,261.7880794701987,287.0,279.6,69.0111111111111,42.21105436120976,0.1962962962962963,0.39793283836899235,0.0
BOR,Kick Sauber,Canadian Grand Prix,2025,75.641,MEDIUM,4.0,25.3,49.6,4.361,305.270,70,53.0,304.0,134.046875,163.0,176.4,261.31333333333333,285.8,280.6,66.5431654676259,42.74578460076475,0.2014388489208633,0.40179841408488054,0.0
BOR,Kick Sauber,Canadian Grand Prix,2025,75.666,MEDIUM,5.0,25.4,49.7,4.361,305.270,70,54.0,307.0,136.76612903225808,162.2,177.2,260.85333333333335,284.2,281.2,66.0912408759124,40.81220813988287,0.18613138686131386,0.38992485079520983,0.0
BOR,Kick Sauber,Canadian Grand Prix,2025,75.515,MEDIUM,6.0,25.6,49.7,4.361,305.270,70,55.0,307.0,133.98373983739836,152.6,172.4,259.6233766233766,287.6,281.0,67.15523465703971,43.14931628716507,0.21660649819494585,0.41267776190995775,0.0
BOR,Kick Sauber,Canadian Grand Prix,2025,75.414,MEDIUM,7.0,25.6,49.8,4.361,305.270,70,56.0,308.0,134.3464566929134,158.0,166.2,260.314465408805,287.6,281.6,67.32867132867133,42.98090579303607,0.2062937062937063,0.40535308987230156,0.0
BOR,Kick Sauber,Canadian Grand Prix,2025,76.041,MEDIUM,8.0,25.4,49.2,4.361,305.270,70,57.0,312.0,134.43307086614172,159.6,150.2,262.0261437908497,284.2,281.4,67.04642857142858,42.93482584514933,0.20357142857142857,0.4033747804680719,0.0
BOR,Kick Sauber,Canadian Grand Prix,2025,76.297,MEDIUM,9.0,25.2,49.4,4.361,305.270,70,58.0,313.0,131.75193798449612,151.2,176.2,260.8551724137931,254.2,239.6,64.02189781021897,43.688200459492336,0.21532846715328466,0.41180217003466696,0.0
BOR,Kick Sauber,Canadian Grand Prix,2025,77.176,MEDIUM,10.0,25.1,49.4,4.361,305.270,70,59.0,315.0,136.77272727272728,195.2,171.0,261.3469387755102,211.6,282.0,64.82795698924731,43.01220095999046,0.21505376344086022,0.4115979310095291,0.0
BOR,Kick Sauber,Canadian Grand Prix,2025,75.891,MEDIUM,11.0,25.0,49.5,4.361,305.270,70,60.0,313.0,132.48062015503876,162.0,167.6,263.4451612903226,289.8,283.2,72.92957746478874,39.81168532177526,0.21830985915492956,0.4138280686861259,0.0
BOR,Kick Sauber,Canadian Grand Prix,2025,75.575,MEDIUM,12.0,25.0,49.5,4.361,305.270,70,61.0,315.0,132.86046511627907,157.6,171.0,262.74375,289.2,283.0,67.78200692041523,42.83792397724833,0.20069204152249134,0.4012128383262824,0.0
GAS,Alpine,Canadian Grand Prix,2025,78.711,HARD,4.0,23.7,50.3,4.361,305.270,70,4.0,311.0,135.02068965517242,169.0,166.8,257.687074829932,280.2,274.6,63.602739726027394,42.702355046164904,0.18835616438356165,0.3916675555692367,0.0
GAS,Alpine,Canadian Grand Prix,2025,78.187,HARD,5.0,23.9,50.1,4.361,305.270,70,5.0,310.0,132.66666666666666,164.4,173.8,256.68275862068964,280.8,275.6,64.30714285714286,43.17703764295434,0.21428571428571427,0.4110605966668472,0.0
GAS,Alpine,Canadian Grand Prix,2025,77.86,HARD,6.0,24.0,49.9,4.361,305.270,70,6.0,309.0,134.64963503649636,169.4,175.6,255.24183006535947,280.6,273.6,67.71724137931035,41.957335959359796,0.19310344827586207,0.395415802771581,0.0
GAS,Alpine,Canadian Grand Prix,2025,77.763,HARD,7.0,23.9,49.9,4.361,305.270,70,7.0,308.0,134.4765625,158.4,179.0,255.78947368421052,278.8,271.6,67.62857142857143,42.55190258640004,0.19642857142857142,0.39800771129319584,0.0
GAS,Alpine,Canadian Grand Prix,2025,77.699,HARD,8.0,23.8,49.9,4.361,305.270,70,8.0,309.0,136.8273381294964,155.2,175.2,256.6225165562914,273.2,270.6,66.91379310344827,42.85950512236706,0.19655172413793104,0.3980773503983004,0.0
GAS,Alpine,Canadian Grand Prix,2025,77.827,HARD,9.0,23.6,49.9,4.361,305.270,70,9.0,309.0,134.19847328244273,161.2,140.8,258.0709677419355,276.6,270.6,65.22377622377623,43.490175471388994,0.1993006993006993,0.40017478698671183,0.0
GAS,Alpine,Canadian Grand Prix,2025,77.772,HARD,10.0,23.8,50.3,4.361,305.270,70,10.0,310.0,137.86567164179104,163.0,174.6,258.02666666666664,276.6,272.4,66.88732394366197,42.67265467631903,0.19014084507042253,0.3931048573292124,0.0
GAS,Alpine,Canadian Grand Prix,2025,77.565,HARD,11.0,23.7,50.2,4.361,305.270,70,11.0,306.0,134.80597014925374,163.2,183.6,258.3618421052632,276.8,272.6,66.44055944055944,42.73494356836325,0.19230769230769232,0.39480431272230243,0.0
GAS,Alpine,Canadian Grand Prix,2025,77.584,HARD,12.0,23.8,50.1,4.361,305.270,70,12.0,308.0,135.55882352941177,160.0,187.0,256.9006622516556,277.2,272.4,67.11846689895471,42.45359342675458,0.20905923344947736,0.40734706252318,0.0
GAS,Alpine,Canadian Grand Prix,2025,77.9,HARD,13.0,23.7,50.1,4.361,305.270,70,13.0,308.0,133.8962962962963,157.0,179.8,256.9868421052632,275.4,272.8,65.0801393728223,43.459134280701676,0.20209059233449478,0.4022608556150318,0.0
GAS,Alpine,Canadian Grand Prix,2025,78.075,HARD,14.0,23.8,50.0,4.361,305.270,70,14.0,309.0,134.13432835820896,166.4,163.6,258.7307692307692,275.6,275.6,67.80344827586207,42.047666004689866,0.17586206896551723,0.3813608599170521,0.0
GAS,Alpine,Canadian Grand Prix,2025,77.851,HARD,15.0,23.8,50.0,4.361,305.270,70,15.0,308.0,134.7651515151515,153.6,178.4,256.9808917197452,277.8,274.2,66.19377162629758,42.80629613562054,0.20069204152249134,0.4012128383262824,0.0
GAS,Alpine,Canadian Grand Prix,2025,78.04,HARD,16.0,23.8,49.8,4.361,305.270,70,16.0,309.0,134.5374149659864,167.2,177.8,257.15384615384613,277.0,275.0,66.52413793103449,42.561997565874634,0.2,0.4006914439041507,0.0
GAS,Alpine,Canadian Grand Prix,2025,77.727,HARD,17.0,23.7,50.0,4.361,305.270,70,17.0,315.0,136.34328358208955,166.8,178.8,258.4569536423841,277.0,275.8,67.96491228070175,42.25324594260115,0.2,0.4007036065244362,0.0
GAS,Alpine,Canadian Grand Prix,2025,77.046,HARD,40.0,24.6,50.3,4.361,305.270,70,40.0,307.0,134.83464566929135,161.4,170.0,257.9054054054054,279.0,276.8,67.92727272727272,42.90817497588443,0.1890909090909091,0.3922947309599653,0.0
GAS,Alpine,Canadian Grand Prix,2025,77.138,HARD,41.0,24.6,49.9,4.361,305.270,70,41.0,312.0,134.36923076923077,156.6,180.8,260.9746835443038,279.8,276.8,71.32638888888889,41.10915695463375,0.1736111111111111,0.3794340386706193,0.0
GAS,Alpine,Canadian Grand Prix,2025,77.224,HARD,47.0,25.0,49.9,4.361,305.270,70,47.0,308.0,133.00746268656715,163.6,181.4,259.8716216216216,280.0,276.6,66.45035460992908,42.86990188253628,0.21631205673758866,0.41246142724434004,0.0
GAS,Alpine,Canadian Grand Prix,2025,75.536,MEDIUM,3.0,25.6,49.8,4.361,305.270,70,56.0,308.0,136.76724137931035,162.6,158.6,258.13690476190476,280.6,274.2,70.27464788732394,42.2044735568968,0.18309859154929578,0.3874300266900439,0.0
GAS,Alpine,Canadian Grand Prix,2025,75.526,MEDIUM,4.0,25.4,49.2,4.361,305.270,70,57.0,306.0,136.248,164.8,165.8,260.4039735099338,278.4,274.8,69.0,42.03669392761087,0.18115942028985507,0.3858498482594551,0.0
GAS,Alpine,Canadian Grand Prix,2025,75.469,MEDIUM,5.0,25.2,49.4,4.361,305.270,70,58.0,307.0,141.01709401709402,162.8,177.0,259.0745341614907,278.0,277.6,72.7158273381295,40.49372863864641,0.1618705035971223,0.36899623499067113,0.0
GAS,Alpine,Canadian Grand Prix,2025,75.121,MEDIUM,6.0,25.1,49.4,4.361,305.270,70,59.0,309.0,136.61946902654867,158.2,173.8,260.6258064516129,275.4,277.8,72.23880597014926,40.91494403955557,0.16044776119402984,0.3677074754788905,0.0
GAS,Alpine,Canadian Grand Prix,2025,75.131,MEDIUM,7.0,25.0,49.5,4.361,305.270,70,60.0,309.0,137.52586206896552,149.2,179.6,259.19879518072287,279.6,276.6,70.17021276595744,42.12951686660605,0.1879432624113475,0.39136137559390877,0.0
GAS,Alpine,Canadian Grand Prix,2025,75.104,MEDIUM,8.0,25.0,49.5,4.361,305.270,70,61.0,309.0,135.84,160.6,176.6,259.6441717791411,280.6,278.8,71.58333333333333,41.06805773169287,0.1736111111111111,0.3794340386706193,0.0
GAS,Alpine,Canadian Grand Prix,2025,75.434,MEDIUM,9.0,25.1,49.6,4.361,305.270,70,62.0,311.0,137.0672268907563,159.2,177.2,258.49056603773585,282.0,276.6,69.88489208633094,42.12754899878881,0.2014388489208633,0.40179841408488054,0.0
HAD,Racing Bulls,Canadian Grand Prix,2025,79.153,MEDIUM,12.0,23.8,50.1,4.361,305.270,70,12.0,312.0,131.05714285714285,173.2,178.6,257.0855263157895,286.4,279.6,66.65068493150685,43.4959558835464,0.2226027397260274,0.41670785466999644,0.0
HAD,Racing Bulls,Canadian Grand Prix,2025,77.53,HARD,3.0,23.8,50.0,4.361,305.270,70,15.0,311.0,135.2887323943662,167.4,184.8,259.32666666666665,285.8,276.2,66.16095890410959,42.77004101820965,0.19863013698630136,0.39965385390039493,0.0
HAD,Racing Bulls,Canadian Grand Prix,2025,77.439,HARD,4.0,23.8,49.8,4.361,305.270,70,16.0,310.0,133.65648854961833,155.4,168.0,258.30065359477123,282.8,276.6,64.81338028169014,43.54320826963923,0.19718309859154928,0.3985740771529813,0.0
HAD,Racing Bulls,Canadian Grand Prix,2025,77.34,HARD,5.0,23.7,50.0,4.361,305.270,70,17.0,313.0,134.4140625,177.2,169.4,259.0833333333333,288.0,277.4,65.41901408450704,43.57663074088813,0.20422535211267606,0.4038460399070899,0.0
HAD,Racing Bulls,Canadian Grand Prix,2025,77.375,HARD,6.0,23.8,50.2,4.361,305.270,70,18.0,314.0,135.05882352941177,172.2,175.2,257.62420382165607,284.8,276.6,64.27986348122867,43.69347821285762,0.2150170648464164,0.4115370658362486,0.0
HAD,Racing Bulls,Canadian Grand Prix,2025,77.344,HARD,7.0,23.8,49.7,4.361,305.270,70,19.0,313.0,134.8,164.4,186.4,260.17687074829934,289.6,277.8,65.78397212543554,42.58355038260704,0.20209059233449478,0.4022608556150318,0.0
HAD,Racing Bulls,Canadian Grand Prix,2025,77.199,HARD,8.0,23.9,49.7,4.361,305.270,70,20.0,313.0,134.2896551724138,165.0,178.2,259.2972972972973,286.8,279.8,61.73037542662116,44.144598160775914,0.22184300341296928,0.4161969237959959,0.0
HAD,Racing Bulls,Canadian Grand Prix,2025,77.068,HARD,9.0,24.0,49.4,4.361,305.270,70,21.0,315.0,134.7872340425532,170.2,179.0,259.6953642384106,287.4,279.4,63.68835616438356,43.45992507267912,0.2089041095890411,0.407223645313777,0.0
HAD,Racing Bulls,Canadian Grand Prix,2025,77.152,HARD,10.0,24.0,49.4,4.361,305.270,70,22.0,314.0,133.74242424242425,168.6,169.0,261.65584415584414,283.8,280.0,62.42307692307692,44.11594801311445,0.22377622377622378,0.4175043719839232,0.0
HAD,Racing Bulls,Canadian Grand Prix,2025,77.622,HARD,11.0,23.9,49.6,4.361,305.270,70,23.0,315.0,133.46323529411765,164.4,171.0,259.64900662251654,288.0,280.0,63.933797909407666,43.70145627185317,0.1986062717770035,0.3996477579694871,0.0
HAD,Racing Bulls,Canadian Grand Prix,2025,77.424,HARD,12.0,24.0,49.6,4.361,305.270,70,24.0,313.0,133.45925925925926,155.6,179.0,260.4575163398693,287.6,280.6,65.37152777777777,43.40584132432404,0.21180555555555555,0.4092989719884115,0.0
HAD,Racing Bulls,Canadian Grand Prix,2025,77.085,HARD,13.0,24.1,49.7,4.361,305.270,70,25.0,312.0,134.79850746268656,156.8,178.2,259.6842105263158,288.0,277.4,64.49300699300699,43.64704873421533,0.2062937062937063,0.40535308987230156,0.0
HAD,Racing Bulls,Canadian Grand Prix,2025,76.956,HARD,14.0,24.3,49.8,4.361,305.270,70,26.0,315.0,136.5182481751825,154.4,165.0,261.3921568627451,288.0,282.2,64.3,43.807810050872064,0.21379310344827587,0.4106911534008065,0.0
HAD,Racing Bulls,Canadian Grand Prix,2025,77.313,HARD,15.0,24.3,49.9,4.361,305.270,70,27.0,316.0,132.76119402985074,163.4,166.4,259.6577181208054,286.8,268.4,62.696113074204945,44.13325508838419,0.21554770318021202,0.41193020007959325,0.0
HAD,Racing Bulls,Canadian Grand Prix,2025,76.74,HARD,41.0,25.2,49.9,4.361,305.270,70,53.0,313.0,134.7709923664122,160.2,181.6,262.57142857142856,287.0,277.6,62.305755395683455,44.17690931851551,0.21942446043165467,0.41460305888794224,0.0
HAD,Racing Bulls,Canadian Grand Prix,2025,76.563,HARD,42.0,25.4,49.7,4.361,305.270,70,54.0,312.0,131.4318181818182,157.8,179.4,259.5032679738562,287.6,281.4,63.10877192982456,44.4720052816176,0.20701754385964913,0.40588090996179027,0.0
HAD,Racing Bulls,Canadian Grand Prix,2025,78.685,HARD,44.0,25.6,49.8,4.361,305.270,70,56.0,311.0,133.05405405405406,159.8,159.4,256.56774193548387,238.4,280.8,62.026402640264024,44.44819101716369,0.20132013201320131,0.4016500401992205,0.0
HAD,Racing Bulls,Canadian Grand Prix,2025,76.44,HARD,45.0,25.4,49.2,4.361,305.270,70,57.0,316.0,136.87218045112783,157.4,168.8,263.0268456375839,292.4,279.6,65.81560283687944,43.629808419604366,0.19858156028368795,0.3996414434963351,0.0
HAD,Racing Bulls,Canadian Grand Prix,2025,76.569,HARD,46.0,25.2,49.4,4.361,305.270,70,58.0,314.0,138.49606299212599,164.6,167.6,262.241610738255,292.4,278.8,67.39855072463769,42.98803890387481,0.1956521739130435,0.39742252582311,0.0
HAD,Racing Bulls,Canadian Grand Prix,2025,76.333,HARD,47.0,25.1,49.4,4.361,305.270,70,59.0,316.0,134.45736434108528,157.6,174.2,261.93197278911566,289.0,281.2,64.28623188405797,43.67876070840836,0.18840579710144928,0.39174620054187975,0.0
STR,Aston Martin,Canadian Grand Prix,2025,77.878,HARD,6.0,23.9,50.1,4.361,305.270,70,5.0,318.0,134.14492753623188,160.4,180.2,260.556338028169,287.6,280.6,64.71785714285714,43.56253325548725,0.19642857142857142,0.3980077112931959,0.0
STR,Aston Martin,Canadian Grand Prix,2025,77.596,HARD,7.0,24.0,50.0,4.361,305.270,70,6.0,318.0,137.14285714285714,158.8,173.4,260.94594594594594,286.4,279.0,65.76041666666667,43.232878375700174,0.22569444444444445,0.4187664859144364,0.0
STR,Aston Martin,Canadian Grand Prix,2025,77.476,HARD,8.0,23.9,49.9,4.361,305.270,70,7.0,317.0,135.1094890510949,162.8,182.4,262.7241379310345,287.8,277.4,65.64893617021276,42.97554732523351,0.2127659574468085,0.40999107078720215,0.0
STR,Aston Martin,Canadian Grand Prix,2025,77.636,HARD,9.0,23.8,49.9,4.361,305.270,70,8.0,317.0,133.80434782608697,140.0,180.4,259.97333333333336,285.4,277.2,65.35069444444444,42.84042100621718,0.19791666666666666,0.399122513130749,0.0
STR,Aston Martin,Canadian Grand Prix,2025,77.657,HARD,10.0,23.6,49.9,4.361,305.270,70,9.0,311.0,132.83453237410072,160.6,173.0,260.48979591836735,287.0,273.0,65.95104895104895,42.54414898585854,0.1993006993006993,0.40017478698671183,0.0
STR,Aston Martin,Canadian Grand Prix,2025,77.481,HARD,11.0,23.8,50.3,4.361,305.270,70,10.0,315.0,135.50735294117646,167.8,175.8,260.6965517241379,285.0,280.0,64.57295373665481,43.03141520399447,0.2206405693950178,0.4154183979414562,0.0
STR,Aston Martin,Canadian Grand Prix,2025,77.394,HARD,12.0,23.7,50.2,4.361,305.270,70,11.0,316.0,134.5182481751825,160.6,171.6,261.10738255033556,286.0,277.6,67.04545454545455,42.214922492179625,0.1888111888111888,0.39204455441480257,0.0
STR,Aston Martin,Canadian Grand Prix,2025,77.804,HARD,13.0,23.8,50.1,4.361,305.270,70,12.0,313.0,132.07746478873239,152.0,179.6,258.9246575342466,286.6,279.2,63.3125,43.20294362632128,0.20833333333333334,0.40682333571322604,0.0
STR,Aston Martin,Canadian Grand Prix,2025,78.11,HARD,14.0,23.7,50.1,4.361,305.270,70,13.0,319.0,134.17391304347825,164.6,172.4,260.2317880794702,286.8,277.2,63.49826989619377,43.497136285644174,0.1972318339100346,0.39859904608345337,0.0
STR,Aston Martin,Canadian Grand Prix,2025,78.285,HARD,17.0,23.9,49.8,4.361,305.270,70,16.0,314.0,132.85611510791367,157.2,184.4,259.0132450331126,286.8,279.4,67.41379310344827,41.8612118167491,0.19655172413793104,0.3980773503983004,0.0
STR,Aston Martin,Canadian Grand Prix,2025,76.577,HARD,3.0,24.3,49.8,4.361,305.270,70,26.0,306.0,136.54263565891472,170.8,176.6,258.61146496815286,286.6,276.6,67.5,42.424897522852795,0.1853146853146853,0.3892337126738002,0.0
STR,Aston Martin,Canadian Grand Prix,2025,76.717,HARD,4.0,24.3,49.9,4.361,305.270,70,27.0,306.0,136.3053435114504,167.4,184.2,256.3841059602649,285.2,274.2,65.38297872340425,43.417637424141446,0.20921985815602837,0.40747476994922704,0.0
STR,Aston Martin,Canadian Grand Prix,2025,76.329,HARD,5.0,24.4,50.0,4.361,305.270,70,28.0,308.0,134.28346456692913,157.8,171.4,258.85714285714283,284.8,277.2,67.66548042704626,42.66533199382568,0.20284697508896798,0.4028369149807082,0.0
STR,Aston Martin,Canadian Grand Prix,2025,76.653,HARD,6.0,24.5,49.6,4.361,305.270,70,29.0,308.0,135.37692307692308,155.2,175.4,256.89473684210526,286.2,278.6,67.88652482269504,41.695232528889576,0.19148936170212766,0.39417274275623815,0.0
STR,Aston Martin,Canadian Grand Prix,2025,76.514,HARD,7.0,24.5,49.7,4.361,305.270,70,30.0,310.0,133.1954887218045,170.6,174.6,260.0584415584416,283.6,278.8,66.25087108013938,42.76419067962495,0.1986062717770035,0.3996477579694871,0.0
STR,Aston Martin,Canadian Grand Prix,2025,76.319,HARD,8.0,24.5,49.8,4.361,305.270,70,31.0,310.0,132.91472868217053,159.2,170.6,258.1161290322581,286.2,276.6,65.75704225352112,43.2572319130061,0.2007042253521127,0.4012342228767693,0.0
STR,Aston Martin,Canadian Grand Prix,2025,76.36,HARD,9.0,24.6,49.7,4.361,305.270,70,32.0,310.0,135.84496124031008,166.2,174.2,260.8125,287.4,279.2,68.31141868512111,42.06624951582404,0.1695501730103806,0.3758880296604082,0.0
STR,Aston Martin,Canadian Grand Prix,2025,76.338,HARD,10.0,24.6,49.8,4.361,305.270,70,33.0,313.0,134.8359375,155.0,163.8,262.0,286.8,278.4,65.86120996441281,42.96899160975655,0.199288256227758,0.40017789638415613,0.0
STR,Aston Martin,Canadian Grand Prix,2025,76.274,HARD,11.0,24.6,49.8,4.361,305.270,70,34.0,313.0,135.046875,166.4,172.0,260.1448275862069,287.0,280.6,64.23809523809524,43.83682660671023,0.20512820512820512,0.4045368653346457,0.0
